#NAME,S10A,S10B,S10C,S11A,S11B,S11C,S12A,S12B,S12C,S13A,S13B,S13C,S1A,S1B,S1C,S2A,S2C,S3A,S3B,S3C,S4A,S4B,S4C,S5A,S5C,S6A,S6B,S6C,S7A,S7B,S7C,S8A,S8B,S8C,S9A,S9B,S9C,SW0A,SW0B,SW0C,SW1A,SW1B,SW1C,SWFA,SWFB,SWFC
c0ffcda9c17cd561beea0ed985ba7c67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,157,0,0,36,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0436449a7e916c1dee5ec51c65cafefc,133,0,3,96,0,8,0,0,32,0,0,0,123,0,0,57,432,2760,0,0,276,0,9,0,0,0,0,0,0,142,0,0,0,37,0,0,0,0,42,0,0,0,0,0,0,0
2a13472866de1c1df6c352b91536f8e8,52,0,0,67,0,0,18,0,141,145,229,0,124,190,112,33,0,35,212,98,352,0,55,92,37,109,64,0,59,76,0,485,0,0,0,62,0,0,0,0,0,31,0,23,0,35
722d63433daeeb43b5fd57b14acfc81e,72,0,0,0,0,52,61,67,0,0,0,17,0,0,0,0,0,0,13,0,0,0,0,125,35,0,31,354,0,483,32,137,86,11,70,20,0,54,554,102,62,1646,21,0,0,0
4f85168fe3e083e7a1dde696b13e9dd0,354,0,0,80,0,29,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
2f6b71aca8742028d1d68fce098b3da6,0,0,0,0,0,0,524,61,0,0,0,0,0,0,0,0,0,0,0,241,0,128,0,0,0,0,57,139,0,0,147,0,89,0,57,500,0,112,0,11,70,0,0,0,0,0
3d43415f9ddd3b7879a0889e28249f10,0,0,0,0,0,0,0,0,0,236,187,142,0,0,27,0,0,0,109,112,0,0,0,129,73,254,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,137,0
0fb9e2df91752ce3bb921f04f8b04b78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,81
562498fc8617e52a80fd0178bf43aa22,0,0,0,0,0,0,141,298,0,0,0,31,0,0,0,0,0,0,0,0,0,100,0,0,0,0,118,428,0,0,316,130,411,0,338,0,0,258,0,0,305,33,0,0,0,0
d8a60570e856b6029c3b8dbb67c83fd0,200,0,0,0,33,0,0,0,58,0,0,0,51,0,54,110,163,0,0,0,231,0,0,0,183,0,0,0,0,59,0,53,0,17,0,0,0,19,0,0,0,0,0,0,0,0
56491423face0798bf68a9c52f85eb06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3d1e606afb20bf3d4fb31c9415da3f7,0,0,0,0,0,0,16,20,0,0,28,46,0,0,0,0,0,0,21,0,0,23,0,71,0,82,34,0,0,0,56,0,0,0,26,0,0,0,0,0,33,0,0,0,0,70
cf4132e27f16f26ffc53eda7905d0a1a,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,14,0,0,0,0
8b0b1475ef1b2a345b9021ceead53708,396,69,0,101,0,48,0,0,210,0,0,0,0,0,0,14,0,82,46,0,787,46,0,19,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,29,0,0
438501a801587579f377932febc17de8,247,426,44,408,222,88,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,66,34,0,9,0,451,239,44,309,0,334,20,21,19,0,28,207,27,87,86,0,0,0
42a0b939f41dad9120f415f228b6270d,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,18,0,30,0,0,0,0,0,7,0,0,0,0,55,0,0,0,9,0,0,0,0,43,15,0,16,0,0,0,0
c3584e8b2577ece80a25caf32e0645c1,0,0,0,0,0,0,243,396,0,0,0,27,0,0,0,0,0,0,9,0,0,101,0,13,0,0,227,433,0,0,304,86,540,41,413,23,0,310,0,0,347,0,0,0,0,0
8b5aaf3f3a2e77d1cc607bbfc5b1d74d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685,117,1633,0,0,0,0,0,0,0,0,0,0,64,149,0,0,0,21,0,0,0,0,30,16,0,45,0,0,0,0
9e9fd0935f79680cc2a3bec68186ea28,0,0,0,300,0,479,8,6,30,0,0,0,0,0,0,0,0,0,27,0,0,0,0,334,0,0,0,0,667,369,24,575,10,114,28,0,22,0,147,0,22,0,234,0,0,0
9d1762fa1ddeffdf07efa96afb54ed66,0,0,0,0,0,0,0,0,0,249,49,55,85,0,0,29,0,0,0,0,0,0,0,103,0,106,0,0,0,42,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,108
c306aad9cc401c32c7724e77d20ff873,0,0,0,0,0,0,21,0,0,28,80,0,0,0,0,0,0,0,66,0,0,0,0,99,188,75,110,0,0,0,0,33,0,19,0,0,71,0,0,0,0,0,0,52,0,0
84bf085ecc1cdd3f316a41898cfe5bc1,123,0,0,0,0,0,0,0,95,91,129,74,65,0,50,38,79,0,0,0,192,0,0,0,0,40,0,0,0,0,0,344,0,0,0,43,0,0,11,9,0,0,0,0,0,0
bacb7632d5cd831d67629d870980388b,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,0
811548a515beadabced24607611bd229,279,0,0,83,0,0,0,0,94,0,0,12,0,0,4,0,0,0,236,0,627,946,17,30,0,57,120,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
46bc3581ae7aa557f8915670cea0b45c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7bdc0950dc6e73a6fc3d7305c48af798,88,17,0,145,63,0,22,26,24,97,609,520,17,82,0,0,0,0,0,141,73,23,0,0,55,0,45,0,117,2,0,304,42,89,41,20,0,60,0,25,45,63,0,0,0,24
ce8dc9a600d646b05d86578cd7dceaf8,0,27,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,73,49,0,47,0,0,0,51,0,0,0,0,0,0,0,0,50,33
01c5cf6b2254fc3090819cf06fb33221,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,29,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,58,0,0,39,0,0,0,0,0,0,0
7fb06fac77b4d5614fe90b1d7f24b7fb,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
a75551d133195c9ae51b3720fb0b7a55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aafb59dafb52480a28ef61c02782b313,10,0,0,0,0,0,0,0,0,14,8,0,445,1656,27,79,766,24,0,0,7,0,0,70,0,0,0,0,0,72,0,33,0,0,0,0,0,0,23,0,0,0,0,0,31,0
bfc905f3641bea7b39a0f0975f365324,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
e1df3d47cd4c1a981963017847460242,0,0,0,0,0,0,0,0,0,203,188,32,0,0,0,0,0,0,91,39,0,0,0,76,46,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0
e24230de3a1d0882a5ee36eb483c0e16,0,292,0,0,0,95,326,0,159,0,0,0,0,0,140,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,594,61,1128
11e63029487502f0f06b327b67d831e0,0,0,0,0,0,0,0,0,0,35,20,0,0,0,0,0,0,0,0,23,0,0,0,31,11,20,0,0,0,0,0,0,0,0,0,0,0,0,32,34,0,36,0,0,24,0
30a64defef359f5009375bf7c6d36e06,0,0,0,0,0,0,0,0,0,358,0,0,48,0,0,0,0,0,0,0,0,0,0,201,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
43226d25288c58cb9757ecdc5196710f,0,0,0,0,0,0,365,419,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,168,469,0,0,228,0,290,0,380,0,0,312,0,0,514,0,0,0,0,0
713d749e7c29dc2a1b115431a0bffa1e,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
b4e458454dbfbd0edcb0544f3b2777dc,0,0,0,0,0,0,0,0,36,53,0,0,75,93,18,0,879,0,154,0,168,0,0,39,44,0,421,0,0,0,0,434,0,17,0,0,0,0,18,0,0,0,5,0,35,0
c0ca0c2422b85b46587b03a53c971140,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,167,271,0,0,277,0,203,0,80,0,0,417,0,0,124,0,0,0,0,0
6fc0bfe207e94162d62b08204a916d70,0,0,0,0,0,0,21,0,0,35,45,0,0,0,0,87,0,0,20,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
ee874a1b1f968991eb4b9a2df483e72e,0,0,0,21,0,13,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
08720a5c1e1d5b836eb22eee8d39aa19,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,6,0,0,0,0,83,0,33,0,0,0,0,0,0,345,0,0,0,0,0,38,0
56aba66c1d500b2e3502289f1b7c37fe,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2e32b479c0fc0e00768ee323aa8cb03e,121,0,0,0,0,0,30,0,90,0,0,0,41,0,0,76,15,57,0,1,423,0,0,0,0,0,0,0,34,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11302ab947ad5a03a8a2b90d1f6eb391,7,61,95,9,71,120,78,0,156,0,0,20,7,28,112,47,25,0,0,51,0,0,83,0,22,0,0,13,17,2,0,11,5,85,15,38,68,14,16,44,5,6,40,172,86,39
8516ea130e053a816bd23ac501f828f6,156,0,0,0,0,32,0,0,106,0,0,0,223,45,89,181,42,0,0,0,268,30,23,0,46,0,27,0,0,63,0,0,0,0,18,31,0,0,0,0,17,0,0,14,0,0
c06dba1a1cb71dffcfef0bc1f57e9d42,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,49,0,0,0,0
f1fc922a0033181a4c4176a7e65ec274,0,0,0,0,0,0,0,0,0,80,99,0,0,0,0,0,0,0,23,26,0,0,0,51,0,115,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,36,25,0
d12b7de72ca0f0b7d08614c9f4aca5f7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,0,119,0,0,71,14,34,25,49,227,20,0,0,0,0,0,488,0,0,0,0,0,0,11,0,0,0,0,0,0,0
65733a936ccd260697b6de5debe84e82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,11,0,0,0,0
023d564c24ad61f1925c20f8b847fc7f,12,39,0,69,0,0,38,0,47,0,0,149,8,0,0,39,0,0,11,26,79,0,15,34,155,0,0,0,0,0,0,209,0,0,0,27,0,0,12,0,0,0,0,0,0,0
be24d77172eafe1c1d8094d1b4f1579a,0,0,0,0,0,0,0,0,0,252,411,139,0,0,0,0,0,0,0,129,0,0,0,64,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0
d2636800f809862df19fe2b72bf93713,0,0,0,0,0,0,0,0,0,140,271,0,0,0,0,0,0,0,0,97,0,0,0,62,67,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
4b425aa143e3cea11bb2a17a84bcb309,0,0,0,0,0,0,0,0,9,39,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,11,15,0,0,0,0,0,0
7a536c7fa13010d95296b2d5baf876ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
b7550fa3d2e42d94afcc82a60131d726,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b94ffee4fc8010a2c326084c66c747f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9dd5353488379e87e5d662cf73a0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,38,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
e489917934e10b6d3ac5d11e18eaabf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f29d92c46d35bead8f2fa9169ab1aab5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0
6ec5fecdaee6442c74c08b4128f795d0,0,0,0,19,0,0,0,0,0,26,0,0,6,0,0,16,0,8,0,0,44,0,0,50,0,21,0,0,0,65,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8da283ceca0d65e3e6e52289cff3681d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f04306111fe437d89a219f95db2104c3,0,0,0,0,0,0,59,75,0,0,0,8,0,0,0,0,0,0,0,0,0,235,0,24,49,20,93,240,0,0,199,0,495,39,49,16,0,82,0,0,146,0,0,0,0,98
7a10cdddeb7ffbb337348f89beb3521e,0,0,0,0,0,0,320,259,0,0,0,0,0,0,0,50,0,0,17,0,0,46,0,0,0,0,163,261,0,0,296,0,327,0,342,0,0,164,0,0,199,0,0,7,0,0
c32180fba1d3093b33ce7170c5af4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,438,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,5,0,0,0,0,57,0,0,42,0,0,0,0
af1ad6528cf020c8fd8e148fdc60736e,0,0,0,0,0,0,13,0,13,9,22,0,0,0,29,0,0,0,22,11,0,0,0,86,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
27b32011812b2d813be7876a9fc318d5,107,0,0,0,0,0,0,0,71,0,0,0,584,0,113,341,29,256,0,0,230,0,39,10,0,0,0,0,0,83,0,36,0,0,0,0,0,0,86,10,0,0,0,0,5,0
339b88028ad82b3798243e18514f5a3f,36,0,0,0,0,0,0,0,0,72,0,0,114,297,0,112,10,33,0,0,21,0,0,71,34,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
34f3437aedf07e492f3c2830f0ec7dc8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a10170fec4ee12de2d08b82be6d6e18,0,0,0,0,0,0,0,0,0,11,0,33,0,0,0,0,0,0,0,0,0,0,0,60,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15
443238200854c7f9abd0a5e65d932377,0,0,0,0,0,0,0,0,0,90,118,2,0,0,54,0,0,0,75,45,0,0,0,55,0,111,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e94b0c9df910590911a1bdba98b628d0,233,187,0,285,158,36,0,0,66,0,0,0,37,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,249,216,0,438,0,43,0,0,0,0,0,81,0,0,35,0,0,0
34371a72c0acb088a418645018c05ed0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
1930787479bb9ad89d941e288bdb7d23,45,0,0,0,0,0,72,0,40,21,0,0,203,153,28,23,125,0,40,0,169,56,0,33,15,25,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,52
9fd9b88aaabc40f55f6c4983fab34a9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84e646e9d044f899edefdba0ad386e5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239d072fcb7616077969b791a36ce474,69,0,0,0,0,0,0,0,104,0,0,0,61,0,0,182,0,101,0,0,343,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294753735e37506c752f292adc004d0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,61,0,0,10,56,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,61,0,0,71,0,0,17,3,8,0,23
6472cd741467da50c1227401418ecd7a,22,0,0,224,41,53,0,61,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,51,0,0,0,174,0,273,0,78,23,0,29,0,0,0,180,43,85,816,0,0,0,0
5e05ebfa5f101585cec4861ce08ee4b5,0,0,0,0,0,0,0,0,0,0,0,0,100,1124,15,217,0,672,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
9194653a74c51608ff17afb56c434276,0,0,0,0,0,0,5,0,0,0,48,96,0,0,18,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,27,18
2a4384219a51593fed414036dd38e90e,0,90,0,89,0,105,134,0,0,0,33,116,0,0,0,0,0,0,0,46,0,0,5,42,0,68,0,0,177,26,169,98,0,0,0,99,0,0,0,0,0,13,0,0,51,59
8a5cee48c65ad8a5469f50e7a8687fce,31,81,0,87,0,0,102,0,0,15,0,117,0,0,0,0,8,0,22,0,0,58,0,0,30,0,63,0,0,0,0,50,86,61,52,43,0,31,0,0,20,0,0,0,0,0
bfc6223f569d7996c1937c024c7b334c,11,75,0,76,22,24,98,0,18,0,0,40,0,0,0,78,0,0,0,6,0,96,5,11,29,40,16,89,140,14,0,75,25,40,0,84,0,98,27,25,10,0,5,25,0,104
baad5704b612679c5a9acdc980c73231,0,0,0,0,0,70,0,38,23,0,10,0,0,0,0,0,0,0,0,19,0,0,0,0,25,20,0,40,0,354,0,67,0,0,22,0,0,25,282,123,28,962,39,0,0,0
4cc336efb50ee757b06a951d351051fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,55,0,0,33,0,0,0,0
998c4426055a482c7608c9df437d2483,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,8,15,0,0,0,6,8,28,0,0,0,29,0,0,0,0,0,0,0,0,13,0,0,15,0,0,15,0
6f2aac7d1a6f7fddc5b1303c63e398f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4e76810bc760744146f9fe4d26080fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8dd35e950f3e2272c7b9dd14c3fee638,23,0,0,0,0,28,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,34,21,0,570,0,27,31,0,44,0,0,50,281,152,61,503,21,0,0,0
7b1823fca58438c7eabb932ca39a6c72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,43,62,0,0,34,0,0,0,0,0,0,0,0,0,0,458,20,45,0,24,0,0
9af29aa9ad439fef17c9e8b79e9f4e74,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,56,0,36,0,0,0,26,0,0,46,0,0,44,0,0,0,0
f4d9a6e5d46c4b6539097c533d72e124,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7,16,0,8,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,44,29,0,14,0,0,0,0
02a2c8eaa898567e4ef27b9df3165e19,0,0,0,0,0,0,0,0,0,0,12,0,0,7,16,0,15,14,5,17,33,0,0,2,15,0,0,0,0,51,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0
160401d3dcb84e462f8607296d28f2ce,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
222215e0948713d28d502ad141fc68b2,0,0,0,52,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,85,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
e1c9f9e8319fc1e52a5a43f3adbbb9da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,46,6,0,0,0,0,0,0
1e5e5b8f0bb28fa57d2bfb33f09b17d1,0,0,0,0,0,0,103,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,222,0,49,196,0,247,0,208,0,0,337,0,0,213,0,0,0,0,0
158952f9595e8eeb3857b12bb09090cc,35,0,0,63,0,0,0,0,59,0,0,0,39,10,13,41,0,22,14,19,130,0,0,0,46,0,0,0,0,56,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
c305dfb57c2b8c9a96ad53ed7f94093a,0,0,0,34,21,0,0,0,26,41,31,0,25,127,0,56,40,23,37,0,78,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
26472dc35b04089f2b5ef69225d69f72,15,0,0,0,0,0,0,0,0,75,62,0,304,96,0,244,246,130,0,0,130,0,0,31,21,13,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,36,46
fa92242b564b54247b88b4637f164fbd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed0536a1e22d7aee01b70ac2c49e5e42,0,0,0,67,0,0,0,0,0,0,0,0,31,40,0,72,10,23,0,0,66,0,0,0,0,35,0,0,0,55,0,26,0,0,0,0,0,0,0,11,0,11,0,0,0,0
96e9d6c38f7c062c5341ace8f5112be0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0
ae76e06c5e7ecfa01e20498640acbaf0,0,47,0,0,0,0,46,0,0,29,0,73,0,12,27,6,0,0,31,24,16,0,15,0,17,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d67491c914a41f276ff02aaf59a80d4,0,0,0,0,0,0,0,0,0,64,170,39,8,0,26,0,0,0,0,72,0,0,0,44,29,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,38
a52181ebe417122ad71dd5271a36beee,0,0,0,0,0,0,0,0,0,84,82,30,23,16,0,0,232,0,44,98,0,0,0,143,0,60,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,83,0
15ac37e657e732b4ec881d71ec23e17e,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,17,814,0,31,0,26,0,0,3,101,0,66,0,0,37,0,24,0,0,0,0,15,0,0,0,0,0,0,0,0,0
7fb9aeedf66f7204692e4f80d0804b4b,0,0,0,0,15,0,84,81,0,11,12,0,6,0,0,0,0,0,44,0,5,0,0,53,344,21,35,72,44,0,66,20,116,0,98,0,6,98,0,11,119,0,0,0,0,0
8948e65f7b21ae36995453010bb26e9c,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,59,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4c41fd0707afac86b859b2bfa5fb34f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,0,53,0,91,0,0,0,48,0,0,0,0,0,0,0,0,0,0
90c2d107eab24d3c7c6532df32230454,96,0,0,100,0,0,0,0,128,0,0,29,47,0,72,219,0,35,0,0,559,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,9,0,0
003de3f18de47bdc1a6f6395f7093240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282b4b21c92b1829013c8e49658c7975,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,19,59,13,0,0,40,12,0,0,0,0,0,0,0,0,8,0,36,0,0,0,0,0,0,0,0,0,0
632ff58a84dc63e137fea4776bbbc210,175,0,0,256,0,0,15,0,83,0,0,0,59,0,0,41,0,0,0,0,388,0,15,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463790092b7cf74f57f665c8f2e5e27,26,0,0,40,0,0,54,0,0,0,0,0,0,0,339,0,0,0,27,0,36,0,20,0,0,0,0,0,0,48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3afe774ac732a2892ab8dbc7912040b1,0,0,0,0,0,0,0,0,0,155,8,36,35,0,0,0,0,0,20,0,0,0,0,73,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
e540a08eff9ffecbcde49683e37bf0f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0833a7a67ce386629ea95b934d08c006,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,23,0,0,0,0,431,0,0,1340,19,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
abb44bf98ec71b5ec3fc9e7d015e6d5d,0,0,0,0,0,0,0,0,0,7,21,0,5,0,201,0,0,0,13,0,0,0,0,22,0,54,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
